-6.977533	0.988295	-1.298040
-6.977389	0.989413	-1.297317
-6.977244	0.991547	-1.298812
-6.977100	0.994082	-1.300260
-6.976955	0.996423	-1.304084
-6.976811	0.998341	-1.307434
-6.976666	0.999793	-1.312610
-6.976522	1.000783	-1.317088
-6.976377	1.001231	-1.323370
-6.976233	1.000875	-1.329000
-6.976088	0.999338	-1.336219
-6.975944	0.996464	-1.342132
-6.975799	0.992279	-1.348600
-6.975655	0.987158	-1.352728
-6.975511	0.981659	-1.356737
-6.975366	0.976318	-1.358332
-6.975222	0.971503	-1.360256
-6.975077	0.967276	-1.360561
-6.974933	0.963471	-1.361891
-6.974788	0.959798	-1.362005
-6.974644	0.956050	-1.362996
-6.974499	0.952380	-1.362298
-6.974355	0.949034	-1.362117
-6.974210	0.946327	-1.360306
-6.974066	0.944425	-1.359437
-6.973921	0.943218	-1.357548
-6.973777	0.942593	-1.357026
-6.973633	0.942382	-1.355713
-6.973488	0.942480	-1.355734
-6.973344	0.942990	-1.354894
-6.973199	0.943921	-1.355531
-6.973055	0.945228	-1.355584
-6.972910	0.946792	-1.357394
-6.972766	0.948511	-1.358836
-6.972621	0.950250	-1.362221
-6.972477	0.951763	-1.365557
-6.972332	0.952642	-1.371029
-6.972188	0.952484	-1.376399
-6.972043	0.950781	-1.383436
-6.971899	0.947275	-1.389361
-6.971754	0.942117	-1.395609
-6.971610	0.935665	-1.399594
-6.971466	0.928384	-1.403121
-6.971321	0.920731	-1.404022
-6.971177	0.913053	-1.404361
-6.971032	0.905731	-1.402041
-6.970888	0.899251	-1.399147
-6.970743	0.894151	-1.393927
-6.970599	0.890898	-1.389002
-6.970454	0.889537	-1.383163
-6.970310	0.889699	-1.379159
-6.970165	0.890605	-1.375364
-6.970021	0.891543	-1.373451
-6.969876	0.892308	-1.370919
-6.969732	0.893083	-1.369269
-6.969588	0.894382	-1.366495
-6.969443	0.896490	-1.364860
-6.969299	0.899470	-1.362902
-6.969154	0.902966	-1.362975
-6.969010	0.906522	-1.363302
-6.968865	0.909599	-1.365614
-6.968721	0.912049	-1.367639
-6.968576	0.913747	-1.371029
-6.968432	0.914763	-1.373591
-6.968287	0.915183	-1.377028
-6.968143	0.915194	-1.379308
-6.967998	0.914883	-1.382320
-6.967854	0.914356	-1.384088
-6.967709	0.913789	-1.386392
-6.967565	0.913446	-1.387445
-6.967421	0.913528	-1.389361
-6.967276	0.914009	-1.390573
-6.967132	0.914784	-1.393166
-6.966987	0.915574	-1.395489
-6.966843	0.916076	-1.399379
-6.966698	0.915924	-1.402879
-6.966554	0.914986	-1.407416
-6.966409	0.913373	-1.410883
-6.966265	0.911252	-1.414862
-6.966120	0.908914	-1.417609
-6.965976	0.906369	-1.420995
-6.965831	0.903635	-1.423273
-6.965687	0.900711	-1.426188
-6.965543	0.897609	-1.427969
-6.965398	0.894376	-1.430332
-6.965254	0.890998	-1.431501
-6.965109	0.887575	-1.433181
-6.964965	0.884173	-1.433633
-6.964820	0.880906	-1.434654
-6.964676	0.877766	-1.434648
-6.964531	0.874631	-1.435371
-6.964387	0.871405	-1.435151
-6.964242	0.867914	-1.435515
-6.964098	0.864119	-1.434484
-6.963953	0.860212	-1.433350
-6.963809	0.856691	-1.430170
-6.963664	0.854232	-1.426728
-6.963520	0.853400	-1.421878
-6.963376	0.854339	-1.418047
-6.963231	0.856845	-1.414305
-6.963087	0.860424	-1.412778
-6.962942	0.864430	-1.412103
-6.962798	0.868190	-1.413855
-6.962653	0.871159	-1.416063
-6.962509	0.873029	-1.419750
-6.962364	0.873942	-1.422750
-6.962220	0.874241	-1.426422
-6.962075	0.874228	-1.429227
-6.961931	0.873964	-1.432900
-6.961786	0.873355	-1.436004
-6.961642	0.872202	-1.440061
-6.961498	0.870391	-1.443347
-6.961353	0.867884	-1.447197
-6.961209	0.864776	-1.449782
-6.961064	0.861333	-1.452509
-6.960920	0.857773	-1.453903
-6.960775	0.854248	-1.455583
-6.960631	0.850776	-1.456149
-6.960486	0.847283	-1.457134
-6.960342	0.843841	-1.456968
-6.960197	0.840530	-1.457144
-6.960053	0.837500	-1.456251
-6.959908	0.834708	-1.455883
-6.959764	0.832186	-1.454625
-6.959619	0.829831	-1.454034
-6.959475	0.827647	-1.452561
-6.959331	0.825601	-1.451702
-6.959186	0.823745	-1.449929
-6.959042	0.822076	-1.448724
-6.958897	0.820697	-1.446561
-6.958753	0.819737	-1.444920
-6.958608	0.819384	-1.442521
-6.958464	0.819658	-1.441136
-6.958319	0.820341	-1.439606
-6.958175	0.821047	-1.439495
-6.958030	0.821394	-1.439205
-6.957886	0.821124	-1.439822
-6.957741	0.820277	-1.439448
-6.957597	0.819100	-1.439152
-6.957453	0.818039	-1.437310
-6.957308	0.817643	-1.435445
-6.957164	0.818283	-1.432515
-6.957019	0.820065	-1.430477
-6.956875	0.822859	-1.428439
-6.956730	0.826220	-1.428147
-6.956586	0.829723	-1.428287
-6.956441	0.832913	-1.430097
-6.956297	0.835565	-1.431880
-6.956152	0.837695	-1.434719
-6.956008	0.839451	-1.437088
-6.955863	0.840904	-1.440449
-6.955719	0.841938	-1.443509
-6.955574	0.842328	-1.447523
-6.955430	0.842047	-1.450878
-6.955286	0.841127	-1.454716
-6.955141	0.839740	-1.457615
-6.954997	0.837891	-1.460931
-6.954852	0.835557	-1.463161
-6.954708	0.832788	-1.465433
-6.954563	0.829852	-1.466179
-6.954419	0.827109	-1.466662
-6.954274	0.824997	-1.465698
-6.954130	0.823811	-1.464960
-6.953985	0.823616	-1.463630
-6.953841	0.824211	-1.463481
-6.953696	0.825144	-1.463362
-6.953552	0.826067	-1.464469
-6.953408	0.826915	-1.465236
-6.953263	0.827832	-1.466912
-6.953119	0.828859	-1.468364
-6.952974	0.829758	-1.471111
-6.952830	0.830158	-1.473801
-6.952685	0.829777	-1.477395
-6.952541	0.828610	-1.480111
-6.952396	0.826959	-1.482907
-6.952252	0.825225	-1.484408
-6.952107	0.823773	-1.485983
-6.951963	0.822860	-1.486615
-6.951818	0.822639	-1.487927
-6.951674	0.823063	-1.489103
-6.951529	0.823839	-1.491788
-6.951385	0.824488	-1.494893
-6.951241	0.824443	-1.499617
-6.951096	0.823334	-1.504328
-6.950952	0.820978	-1.509829
-6.950807	0.817375	-1.514510
-6.950663	0.812571	-1.519163
-6.950518	0.806776	-1.522131
-6.950374	0.800442	-1.524252
-6.950229	0.794273	-1.524243
-6.950085	0.788760	-1.523640
-6.949940	0.784180	-1.521664
-6.949796	0.780581	-1.519968
-6.949651	0.777841	-1.517672
-6.949507	0.775760	-1.516235
-6.949363	0.774051	-1.514588
-6.949218	0.772394	-1.513870
-6.949074	0.770720	-1.512598
-6.948929	0.769096	-1.511835
-6.948785	0.767716	-1.510347
-6.948640	0.766660	-1.509514
-6.948496	0.765888	-1.508236
-6.948351	0.765301	-1.507816
-6.948207	0.764732	-1.507057
-6.948062	0.764085	-1.507073
-6.947918	0.763305	-1.506544
-6.947773	0.762489	-1.506506
-6.947629	0.761713	-1.505777
-6.947484	0.761122	-1.505512
-6.947340	0.760771	-1.504636
-6.947196	0.760736	-1.504348
-6.947051	0.761095	-1.503667
-6.946907	0.761778	-1.503953
-6.946762	0.762671	-1.504145
-6.946618	0.763585	-1.505494
-6.946473	0.764375	-1.506795
-6.946329	0.764967	-1.509198
-6.946184	0.765252	-1.511637
-6.946040	0.765014	-1.515283
-6.945895	0.763800	-1.518928
-6.945751	0.761296	-1.523250
-6.945606	0.757438	-1.526512
-6.945462	0.752601	-1.529211
-6.945317	0.747496	-1.529982
-6.945173	0.742763	-1.530228
-6.945029	0.738631	-1.529392
-6.944884	0.734912	-1.529067
-6.944740	0.731097	-1.528279
-6.944595	0.726795	-1.527798
-6.944451	0.722020	-1.525925
-6.944306	0.717239	-1.523353
-6.944162	0.713123	-1.518934
-6.944017	0.710211	-1.514188
-6.943873	0.708623	-1.508569
-6.943728	0.708226	-1.503555
-6.943584	0.708857	-1.498233
-6.943439	0.710481	-1.493824
-6.943295	0.713045	-1.489460
-6.943151	0.716418	-1.486444
-6.943006	0.720353	-1.483909
-6.942862	0.724587	-1.482975
-6.942717	0.728862	-1.482657
-6.942573	0.732886	-1.483931
-6.942428	0.736422	-1.485694
-6.942284	0.739143	-1.488837
-6.942139	0.740834	-1.491944
-6.941995	0.741431	-1.495635
-6.941850	0.741196	-1.498498
-6.941706	0.740424	-1.501481
-6.941561	0.739249	-1.503679
-6.941417	0.737588	-1.506090
-6.941272	0.735367	-1.507475
-6.941128	0.732725	-1.508484
-6.940984	0.730168	-1.507824
-6.940839	0.728290	-1.506637
-6.940695	0.727583	-1.504323
-6.940550	0.728217	-1.502508
-6.940406	0.730110	-1.500796
-6.940261	0.732910	-1.500714
-6.940117	0.736055	-1.501534
-6.939972	0.738945	-1.504358
-6.939828	0.741046	-1.507974
-6.939683	0.741865	-1.513055
-6.939539	0.741075	-1.518013
-6.939394	0.738635	-1.523206
-6.939250	0.734802	-1.527022
-6.939106	0.730037	-1.530027
-6.938961	0.724923	-1.531053
-6.938817	0.719941	-1.531175
-6.938672	0.715592	-1.529527
-6.938528	0.712235	-1.527493
-6.938383	0.710082	-1.524549
-6.938239	0.709123	-1.522251
-6.938094	0.708992	-1.520041
-6.937950	0.709283	-1.519040
-6.937805	0.709639	-1.518161
-6.937661	0.709915	-1.518265
-6.937516	0.710044	-1.518289
-6.937372	0.709808	-1.519209
-6.937227	0.708989	-1.519769
-6.937083	0.707596	-1.520541
-6.936939	0.705950	-1.520230
-6.936794	0.704526	-1.519881
-6.936650	0.703529	-1.518828
-6.936505	0.702897	-1.518449
-6.936361	0.702228	-1.517881
-6.936216	0.701251	-1.517941
-6.936072	0.699775	-1.517405
-6.935927	0.697808	-1.516693
-6.935783	0.695767	-1.514457
-6.935638	0.694310	-1.511507
-6.935494	0.694125	-1.507151
-6.935349	0.695751	-1.502982
-6.935205	0.699297	-1.499088
-6.935061	0.704171	-1.497316
-6.934916	0.709351	-1.497123
-6.934772	0.713847	-1.499137
-6.934627	0.717065	-1.501666
-6.934483	0.719102	-1.504785
-6.934338	0.720438	-1.507064
-6.934194	0.721615	-1.509456
-6.934049	0.723004	-1.511344
-6.933905	0.724582	-1.514127
-6.933760	0.725856	-1.517222
-6.933616	0.726241	-1.521276
-6.933471	0.725546	-1.524813
-6.933327	0.723960	-1.528117
-6.933182	0.722088	-1.529968
-6.933038	0.720495	-1.531416
-6.932894	0.719583	-1.531931
-6.932749	0.719418	-1.532946
-6.932605	0.719784	-1.533960
-6.932460	0.720362	-1.536080
-6.932316	0.720764	-1.538411
-6.932171	0.720778	-1.541744
-6.932027	0.720237	-1.545031
-6.931882	0.718974	-1.549024
-6.931738	0.716835	-1.552655
-6.931593	0.713758	-1.556421
-6.931449	0.709757	-1.559126
-6.931304	0.705061	-1.561261
-6.931160	0.700081	-1.561654
-6.931016	0.695356	-1.561117
-6.930871	0.691450	-1.558937
-6.930727	0.688735	-1.556488
-6.930582	0.687319	-1.553479
-6.930438	0.686894	-1.551238
-6.930293	0.687218	-1.549020
-6.930149	0.688042	-1.547701
-6.930004	0.689400	-1.546428
-6.929860	0.691253	-1.546235
-6.929715	0.693493	-1.546512
-6.929571	0.695772	-1.548395
-6.929426	0.697529	-1.551064
-6.929282	0.698179	-1.555106
-6.929137	0.697338	-1.559013
-6.928993	0.695089	-1.562867
-6.928849	0.691913	-1.565187
-6.928704	0.688557	-1.566723
-6.928560	0.685539	-1.566875
-6.928415	0.683067	-1.566835
-6.928271	0.681278	-1.566065
-6.928126	0.680070	-1.565684
-6.927982	0.679467	-1.564966
-6.927837	0.679380	-1.565061
-6.927693	0.679589	-1.565294
-6.927548	0.679790	-1.566579
-6.927404	0.679787	-1.567914
-6.927259	0.679519	-1.570065
-6.927115	0.678877	-1.572152
-6.926971	0.677795	-1.575006
-6.926826	0.675966	-1.577702
-6.926682	0.673201	-1.580771
-6.926537	0.669426	-1.582906
-6.926393	0.664945	-1.584446
-6.926248	0.660304	-1.584310
-6.926104	0.656039	-1.583379
-6.925959	0.652662	-1.581204
-6.925815	0.650327	-1.579167
-6.925670	0.648835	-1.576937
-6.925526	0.647769	-1.575570
-6.925381	0.646771	-1.574068
-6.925237	0.645759	-1.572965
-6.925092	0.645002	-1.571278
-6.924948	0.644763	-1.570001
-6.924804	0.645004	-1.568647
-6.924659	0.645527	-1.568224
-6.924515	0.645969	-1.567942
-6.924370	0.646211	-1.568397
-6.924226	0.646231	-1.568599
-6.924081	0.646136	-1.569324
-6.923937	0.645983	-1.569789
-6.923792	0.645680	-1.570928
-6.923648	0.644994	-1.571959
-6.923503	0.643699	-1.573348
-6.923359	0.641896	-1.573981
-6.923214	0.639852	-1.574443
-6.923070	0.637859	-1.573918
-6.922926	0.636112	-1.573326
-6.922781	0.634718	-1.571986
-6.922637	0.633754	-1.570796
-6.922492	0.633280	-1.569053
-6.922348	0.633438	-1.567651
-6.922203	0.634314	-1.566079
-6.922059	0.635871	-1.565461
-6.921914	0.637843	-1.565331
-6.921770	0.639741	-1.566702
-6.921625	0.641035	-1.568558
-6.921481	0.641494	-1.571197
-6.921336	0.641178	-1.573501
-6.921192	0.640244	-1.576006
-6.921047	0.638884	-1.577854
-6.920903	0.637140	-1.579797
-6.920759	0.635070	-1.580921
-6.920614	0.632848	-1.581870
-6.920470	0.630818	-1.581842
-6.920325	0.629214	-1.581878
-6.920181	0.628008	-1.581517
-6.920036	0.627015	-1.581665
-6.919892	0.626057	-1.581498
-6.919747	0.625125	-1.581620
-6.919603	0.624444	-1.581191
-6.919458	0.624157	-1.581174
-6.919314	0.624299	-1.581037
-6.919169	0.624769	-1.581759
-6.919025	0.625351	-1.582864
-6.918881	0.625608	-1.585117
-6.918736	0.625176	-1.587600
-6.918592	0.623829	-1.590670
-6.918447	0.621656	-1.593194
-6.918303	0.618832	-1.595723
-6.918158	0.615466	-1.597445
-6.918014	0.611657	-1.598970
-6.917869	0.607527	-1.599479
-6.917725	0.603224	-1.599653
-6.917580	0.598864	-1.598672
-6.917436	0.594632	-1.597268
-6.917291	0.590734	-1.594642
-6.917147	0.587396	-1.591600
-6.917002	0.584851	-1.587564
-6.916858	0.583352	-1.583452
-6.916714	0.582974	-1.578928
-6.916569	0.583722	-1.575007
-6.916425	0.585418	-1.571359
-6.916280	0.587751	-1.568825
-6.916136	0.590584	-1.566774
-6.915991	0.593689	-1.566008
-6.915847	0.596834	-1.565919
-6.915702	0.599682	-1.567212
-6.915558	0.601834	-1.569015
-6.915413	0.603059	-1.571620
-6.915269	0.603405	-1.573866
-6.915124	0.603046	-1.576215
-6.914980	0.602300	-1.577772
-6.914835	0.601407	-1.579271
-6.914691	0.600610	-1.580156
-6.914547	0.599957	-1.581378
-6.914402	0.599294	-1.582466
-6.914258	0.598298	-1.584157
-6.914113	0.596685	-1.585481
-6.913969	0.594447	-1.586681
-6.913824	0.591976	-1.586724
-6.913680	0.589650	-1.586300
-6.913535	0.587863	-1.584888
-6.913391	0.586740	-1.583498
-6.913246	0.586324	-1.581685
-6.913102	0.586545	-1.580416
-6.912957	0.587256	-1.579124
-6.912813	0.588306	-1.578637
-6.912669	0.589504	-1.578238
-6.912524	0.590710	-1.578527
-6.912380	0.591969	-1.578695
-6.912235	0.593373	-1.579342
-6.912091	0.595210	-1.579899
-6.911946	0.597615	-1.581450
-6.911802	0.600446	-1.583901
-6.911657	0.602916	-1.588452
-6.911513	0.604062	-1.594278
-6.911368	0.603014	-1.601427
-6.911224	0.599407	-1.608034
-6.911079	0.593525	-1.613636
-6.910935	0.586188	-1.616617
-6.910790	0.578664	-1.617360
-6.910646	0.572102	-1.615544
-6.910502	0.567235	-1.612812
-6.910357	0.564060	-1.609506
-6.910213	0.562046	-1.606986
-6.910068	0.560600	-1.604800
-6.909924	0.559200	-1.603426
-6.909779	0.557655	-1.601821
-6.909635	0.556129	-1.600377
-6.909490	0.554835	-1.598364
-6.909346	0.553941	-1.596579
-6.909201	0.553487	-1.594510
-6.909057	0.553376	-1.592954
-6.908912	0.553620	-1.591276
-6.908768	0.554138	-1.590303
-6.908624	0.554770	-1.589380
-6.908479	0.555396	-1.589203
-6.908335	0.555902	-1.588967
-6.908190	0.556307	-1.589300
-6.908046	0.556563	-1.589507
-6.907901	0.556607	-1.590271
-6.907757	0.556294	-1.590820
-6.907612	0.555590	-1.591548
-6.907468	0.554652	-1.591619
-6.907323	0.553761	-1.591556
-6.907179	0.553219	-1.590803
-6.907034	0.553204	-1.590268
-6.906890	0.553747	-1.589629
-6.906745	0.554661	-1.589769
-6.906601	0.555736	-1.590133
-6.906457	0.556864	-1.591390
-6.906312	0.557897	-1.592910
-6.906168	0.558701	-1.595463
-6.906023	0.558960	-1.598427
-6.905879	0.558309	-1.602288
-6.905734	0.556497	-1.606006
-6.905590	0.553483	-1.609783
-6.905445	0.549498	-1.612583
-6.905301	0.544822	-1.614891
-6.905156	0.539673	-1.615996
-6.905012	0.534127	-1.616564
-6.904867	0.528205	-1.615735
-6.904723	0.522146	-1.613812
-6.904579	0.516516	-1.609915
-6.904434	0.512053	-1.604854
-6.904290	0.509303	-1.598582
-6.904145	0.508360	-1.592509
-6.904001	0.508954	-1.586577
-6.903856	0.510700	-1.581689
-6.903712	0.513380	-1.577338
-6.903567	0.516789	-1.574353
-6.903423	0.520636	-1.572301
-6.903278	0.524389	-1.571955
-6.903134	0.527527	-1.572464
-6.902989	0.529627	-1.574021
-6.902845	0.530521	-1.575382
-6.902700	0.530461	-1.576471
-6.902556	0.530075	-1.576265
-6.902412	0.530055	-1.575465
-6.902267	0.530981	-1.573843
-6.902123	0.532937	-1.572761
-6.901978	0.535686	-1.572050
-6.901834	0.538897	-1.572618
-6.901689	0.542162	-1.574007
-6.901545	0.545050	-1.576880
-6.901400	0.547018	-1.580446
-6.901256	0.547644	-1.584806
-6.901111	0.546942	-1.588609
-6.900967	0.545315	-1.591933
-6.900822	0.543385	-1.594072
-6.900678	0.541586	-1.595827
-6.900534	0.540127	-1.597005
-6.900389	0.538833	-1.598603
-6.900245	0.537367	-1.600116
-6.900100	0.535333	-1.601996
-6.899956	0.532590	-1.603086
-6.899811	0.529472	-1.603454
-6.899667	0.526699	-1.602313
-6.899522	0.524914	-1.600650
-6.899378	0.524395	-1.598480
-6.899233	0.525017	-1.597053
-6.899089	0.526426	-1.596204
-6.898944	0.528126	-1.596796
-6.898800	0.529548	-1.598185
-6.898655	0.530202	-1.600667
-6.898511	0.529856	-1.603084
-6.898367	0.528677	-1.605527
-6.898222	0.527016	-1.607111
-6.898078	0.525244	-1.608427
-6.897933	0.523633	-1.608993
-6.897789	0.522310	-1.609588
-6.897644	0.521381	-1.609829
-6.897500	0.520761	-1.610538
-6.897355	0.520362	-1.611251
-6.897211	0.519983	-1.612714
-6.897066	0.519423	-1.614282
-6.896922	0.518521	-1.616483
-6.896777	0.517138	-1.618537
-6.896633	0.515325	-1.620897
-6.896489	0.513120	-1.622899
-6.896344	0.510512	-1.625078
-6.896200	0.507502	-1.626777
-6.896055	0.504152	-1.628549
-6.895911	0.500409	-1.629803
-6.895766	0.496066	-1.630996
-6.895622	0.491158	-1.631083
-6.895477	0.486067	-1.630300
-6.895333	0.481517	-1.627962
-6.895188	0.478023	-1.625283
-6.895044	0.475516	-1.622298
-6.894899	0.473583	-1.620011
-6.894755	0.471755	-1.617704
-6.894610	0.469894	-1.615699
-6.894466	0.468183	-1.613112
-6.894322	0.466932	-1.610667
-6.894177	0.466190	-1.608079
-6.894033	0.465778	-1.606153
-6.893888	0.465320	-1.604400
-6.893744	0.464519	-1.603076
-6.893599	0.463492	-1.601227
-6.893455	0.462489	-1.599255
-6.893310	0.461852	-1.596659
-6.893166	0.461715	-1.594268
-6.893021	0.462033	-1.591716
-6.892877	0.462712	-1.589736
-6.892732	0.463533	-1.587845
-6.892588	0.464342	-1.586500
-6.892444	0.465024	-1.584945
-6.892299	0.465722	-1.583513
-6.892155	0.466737	-1.581645
-6.892010	0.468231	-1.580116
-6.891866	0.470286	-1.578639
-6.891721	0.472674	-1.578064
-6.891577	0.475086	-1.577919
-6.891432	0.477252	-1.578647
-6.891288	0.479038	-1.579424
-6.891143	0.480538	-1.580607
-6.890999	0.481927	-1.581559
-6.890854	0.483392	-1.583014
-6.890710	0.484859	-1.584632
-6.890565	0.486115	-1.587171
-6.890421	0.486714	-1.590066
-6.890277	0.486342	-1.593576
-6.890132	0.484828	-1.596687
-6.889988	0.482277	-1.599424
-6.889843	0.479067	-1.600830
-6.889699	0.475715	-1.601235
-6.889554	0.472853	-1.600208
-6.889410	0.470886	-1.598671
-6.889265	0.470058	-1.596619
-6.889121	0.470161	-1.595076
-6.888976	0.471017	-1.593740
-6.888832	0.472420	-1.593365
-6.888687	0.474175	-1.593548
-6.888543	0.475978	-1.595041
-6.888399	0.477422	-1.597334
-6.888254	0.478031	-1.600870
-6.888110	0.477357	-1.604740
-6.887965	0.475124	-1.608966
-6.887821	0.471275	-1.612236
-6.887676	0.466240	-1.614318
-6.887532	0.460863	-1.614211
-6.887387	0.456137	-1.612598
-6.887243	0.452789	-1.609581
-6.887098	0.450956	-1.606554
-6.886954	0.450451	-1.603603
-6.886809	0.450785	-1.601782
-6.886665	0.451504	-1.600618
-6.886520	0.452190	-1.600682
-6.886376	0.452462	-1.601274
-6.886232	0.451990	-1.602716
-6.886087	0.450551	-1.604045
-6.885943	0.448161	-1.605260
-6.885798	0.445164	-1.605440
-6.885654	0.441978	-1.604992
-6.885509	0.439037	-1.603463
-6.885365	0.436556	-1.601697
-6.885220	0.434538	-1.599449
-6.885076	0.432834	-1.597460
-6.884931	0.431188	-1.595244
-6.884787	0.429350	-1.593121
-6.884642	0.427355	-1.590169
-6.884498	0.425462	-1.586585
-6.884354	0.424241	-1.581673
-6.884209	0.424249	-1.576246
-6.884065	0.425931	-1.570211
-6.883920	0.429450	-1.564881
-6.883776	0.434509	-1.560412
-6.883631	0.440576	-1.557833
-6.883487	0.446914	-1.556687
-6.883342	0.453136	-1.557338
-6.883198	0.458850	-1.559033
-6.883053	0.463885	-1.562053
-6.882909	0.468085	-1.565656
